"PersonID","Name","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace"
1806,"Lahmi","M",,,,
1807,"Laish","M",,,,
1808,"Lamech","M",,,,
1809,"Lamech","M","3067 BC","2290 BC",,
1810,"Lapidoth","F",,,,
1811,"Lazarus","M",,,,
1812,"Lazarus","M",,,,
1813,"Leah","F",,,,
1814,"Lebanah","M",,,,
1815,"Judas","M",,,,
1816,"Lehabim","M",,,,
1817,"Lemuel","M",,,,
1818,"Letushim","M",,,,
1819,"Leummim","M",,,,
1820,"Levi","M","1775 BC",,,
1821,"Levi","M",,,,
1822,"Levi","M",,,,
1823,"Laadan","M",,,,
1824,"Libni","M",,,,
1825,"Likhi","M",,,,
1826,"Linus","M",,,,
1827,"Lo-ammi","M",,,,
1828,"Lois","F",,,,
1829,"Lo-ruhamah","F",,,,
1830,"Lot","M",,,,
1831,"Lotan","M",,,,
1832,"Lucifer","M",,,,
1833,"Lucius","M",,,,
1834,"Lud","M",,,,
1835,"Ludim","M",,,,
1836,"Luke","M",,,,
1837,"Lydia","F",,,,
1838,"Lysanias","M",,,,
1839,"Maacah","F",,,,
1840,"Maachah","F",,,,
1841,"Maachah","F",,,"Jerusalem",
1842,"Maachah","F",,,,
1843,"Maachah","F",,,,
1844,"Maachah","F",,,,
1845,"Maachah","F",,,,
1846,"Maachah","F",,,,
1847,"Maadai","M",,,,
1848,"Maai","M",,,,
1849,"Maaseiah","M",,,,
1850,"Maaseiah","M",,,,
1851,"Maaseiah","M",,,,
1852,"Maaseiah","M",,,,
1853,"Maaseiah","M",,,,
1854,"Maaseiah","M",,,,
1855,"Maaseiah","M",,,,
1856,"Maaseiah","M",,,,
1857,"Maaseiah","M",,,,
1858,"Maaseiah","M",,,,
1859,"Maaseiah","M",,,,
1860,"Maaseiah","M",,,,
1861,"Maaseiah","M",,,,
1862,"Maaseiah","M",,,,
1863,"Maaseiah","M",,,,
1864,"Maaseiah","M",,,,
1865,"Maaseiah","M",,,,
1866,"Maaseiah","M",,,,
1867,"Maaseiah","M",,,,
1868,"Maaseiah","M",,,,
1869,"Maaseiah","M",,,,
1870,"Maasiai","M",,,,
1871,"Maath","M",,,,
1872,"Maaz","M",,,,
1873,"Maaziah","M",,,,
1874,"Moadiah","M",,,,
1875,"Machbanai","M",,,,
1876,"Machi","M",,,,
1877,"Machir","M",,,,
1878,"Machir","M",,,,
1879,"Machnadebai","M",,,,
1880,"Madai","M",,,,
1881,"Magdiel","M",,,,
1882,"Magog","M",,,,
1883,"Magpiash","M",,,,
1884,"Mahalah","F",,,,
1885,"Mahalaleel","M","3546 BC","2651 BC",,
1886,"Mahalaleel","M",,,,
1887,"Bashemath","F",,,,
1888,"Mahalath","F",,,"Jerusalem",
1889,"Mahli","M",,,,
1890,"Maharai","M",,,,
1891,"Mahath","M",,,,
1892,"Mahath","M",,,,
1893,"Mahazioth","M",,,,
1894,"Maher-shalal-hash-baz","M",,,,
1895,"Mahlah","M",,,,
1896,"Mahli","M",,,,
1897,"Mahlon","M",,,"Bethlehem",
1898,"Mahol","M",,,,
1899,"Malachi","M",,,,
1900,"Malcham","M",,,,
1901,"Malchiah","M",,,,
1902,"Malchiah","M",,,,
1903,"Malchiah","M",,,,
1904,"Malchiah","M",,,,
1905,"Malchiah","M",,,,
1906,"Malchiah","M",,,,
1907,"Malchiah","M",,,,
1908,"Malchiel","M",,,,
1909,"Malchijah","M",,,,
1910,"Malchijah","M",,,,
1911,"Malchijah","M",,,,
1912,"Malchijah","M",,,,
1913,"Malchijah","M",,,,
1914,"Malchijah","M",,,,
1915,"Malchiram","M",,,,
1916,"Malchus","M",,,,
1917,"Mallothi","M",,,,
1918,"Malluch","M",,,,
1919,"Malluch","M",,,,
1920,"Malluch","M",,,,
1921,"Malluch","M",,,,
1922,"Malluch","M",,,,
1923,"Mamre","M",,,,
1924,"man","M",,,,
1925,"man","M",,,,
1926,"Manaen","M",,,,
1927,"Manahath","M",,,,
1928,"Manasseh","M","1709 BC",,,
1929,"Manasseh","M",,,,
1930,"Manasseh","M","0677 BC","0642 BC","Jerusalem","Jerusalem"
1931,"Manasseh","M",,,,
1932,"Manasseh","M",,,,
1933,"Manoah","M",,,,
1934,"Maachah","F",,,,
1935,"Maon","M",,,,
1936,"Marsena","M",,,,
1937,"Martha","F",,,,
1938,"Mary","F",,,,
1939,"Mary","F",,,,
1940,"Mary","F",,,,
1941,"Mary","F",,,,
1942,"Mary","F",,,,
1943,"Magdalene","F",,,,
1944,"Mash","M",,,,
1945,"Massa","M",,,,
1946,"Matred","F",,,,
1947,"Matri","M",,,,
1948,"Mattan","M",,,,
1949,"Mattan","M",,,,
1950,"Zedekiah","M","0628 BC",,"Jerusalem","Babylon"
1951,"Mattaniah","M",,,,
1952,"Mattaniah","M",,,,
1953,"Mattaniah","M",,,,
1954,"Mattaniah","M",,,,
1955,"Mattaniah","M",,,,
1956,"Mattaniah","M",,,,
1957,"Mattaniah","M",,,,
1958,"Mattaniah","M",,,,
1959,"Mattaniah","M",,,,
1960,"Mattaniah","M",,,,
1961,"Mattatha","M",,,,
1962,"Mattathah","M",,,,
1963,"Mattathias","M",,,,
1964,"Mattathias","M",,,,
1965,"Mattenai","M",,,,
1966,"Mattenai","M",,,,
1967,"Mattenai","M",,,,
1968,"Matthan","M",,,,
1969,"Matthat","M",,,,
1970,"Matthat","M",,,,
1971,"Matthew","M",,,,
1972,"Matthias","M",,,,
1973,"Mattithiah","M",,,,
1974,"Mattithiah","M",,,,
1975,"Mattithiah","M",,,,
1976,"Mattithiah","M",,,,
1977,"Medad","M",,,,
1978,"Medan","M",,,,
1979,"Mehetabeel","M",,,,
1980,"Mehetabel","F",,,,
1981,"Mehida","M",,,,
1982,"Mehir","M",,,,
1983,"Mehujael","M",,,,
1984,"Mehuman","M",,,,
1985,"Mehunim","M",,,,
1986,"Melatiah","M",,,,
1987,"Melchi","M",,,,
1988,"Melchi","M",,,,
1989,"Melchiah","M",,,,
1990,"Malchi-shua","M",,,,
1991,"Melchisedec","M",,,,
1992,"Melea","M",,,,
1993,"Melech","M",,,,
1994,"Melzar","M",,,,
1995,"Memucan","M",,,,
1996,"Menahem","M",,,,
1997,"Menan","M",,,,
1998,"Meonothai","M",,,,
1999,"Mephibosheth","M",,,,
2000,"Mephibosheth","M",,,,
2001,"Merab","F",,,,
2002,"Meraiah","M",,,,
2003,"Meraioth","M",,,,
2004,"Merari","M",,,,
2005,"Mered","M",,,,
2006,"Meremoth","M",,,,
2007,"Meremoth","M",,,,
2008,"Meres","M",,,,
2009,"Mesha","M",,,,
2010,"Mesha","M",,,,
2011,"Mesha","M",,,,
2012,"Meshech","M",,,,
2013,"Meshelemiah","M",,,,
2014,"Meshezabeel","M",,,,
2015,"Meshezabeel","M",,,,
2016,"Meshezabeel","M",,,,
2017,"Meshillemith","M",,,,
2018,"Meshillemoth","M",,,,
2019,"Meshobab","M",,,,
2020,"Meshullam","M",,,,
2021,"Meshullam","M",,,,
2022,"Meshullam","M",,,,
2023,"Meshullam","M",,,,
2024,"Meshullam","M",,,,
2025,"Meshullam","M",,,,
2026,"Meshullam","M",,,,
2027,"Meshullam","M",,,,
2028,"Meshullam","M",,,,
2029,"Meshullam","M",,,,
2030,"Meshullam","M",,,,
2031,"Meshullam","M",,,,
2032,"Meshullam","M",,,,
2033,"Meshullam","M",,,,
2034,"Meshullam","M",,,,
2035,"Meshullam","M",,,,
2036,"Meshullam","M",,,,
2037,"Meshullam","M",,,,
2038,"Meshullam","M",,,,
2039,"Meshullam","M",,,,
2040,"Meshullemeth","F",,,,
2041,"Methusael","M",,,,
2042,"Methuselah","M","3254 BC","2285 BC",,
2043,"Mezahab","M",,,,
2044,"Miamin","M",,,,
2045,"Mibhar","M",,,,
2046,"Mibsam","M",,,,
2047,"Mibsam","M",,,,
2048,"Mibzar","M",,,,
2049,"Micah","F",,,,
2050,"Micah","F",,,,
2051,"Micha","M",,,,
2052,"Michah","F",,,,
2053,"Micah","F",,,,
2054,"Micaiah","M",,,,
2055,"Micah","F",,,,
2056,"Micha","M",,,,
2057,"Michaiah","M",,,,
2058,"Michael","M",,,,
2059,"Michael","M",,,,
2060,"Michael","M",,,,
2061,"Michael","M",,,,
2062,"Michael","M",,,,
2063,"Michael","M",,,,
2064,"Michael","M",,,,
2065,"Michael","M",,,,
2066,"Michael","M",,"0846 BC","Jerusalem","Jerusalem"
2067,"Michael","M",,,,
2068,"Michael","M",,,,
2069,"Michaiah","F",,,,
2070,"Michaiah","M",,,,
2071,"Michaiah","M",,,,
2072,"Michaiah","M",,,,
2073,"Michal","F",,,,
2074,"Michri","M",,,,
2075,"Midian","M",,,,
2076,"Mijamin","M",,,,
2077,"Miniamin","M",,,,
2078,"Mikloth","M",,,,
2079,"Mikloth","M",,,,
2080,"Mikneiah","M",,,,
2081,"Milalai","M",,,,
2082,"Milcah","F",,,,
2083,"Milcah","F",,,,
2084,"Milcom","M",,,,
2085,"Miniamin","M",,,,
2086,"Miniamin","M",,,,
2087,"Miriam","F","1368 BC","1240 BC","Egypt",
2088,"Miriam","F",,,,
2089,"Mirma","M",,,,
2090,"Mishael","M",,,,
2091,"Mishael","M",,,,
2092,"Meshach","M",,,,
2093,"Misham","M",,,,
2094,"Mishma","M",,,,
2095,"Mishma","M",,,,
2096,"Mishmannah","M",,,,
2097,"Mithredath","M",,,,
2098,"Mithredath","M",,,,
2099,"Mispereth","F",,,,
2100,"Mizraim","M",,,,
2101,"Mizzah","M",,,,
2102,"Mnason","M",,,,
2103,"Moab","M",,,,
2104,"Molech","M",,,,
2105,"Molid","M",,,,
2106,"Mordecai","M",,,,
2107,"Mordecai","M",,,,
2108,"Moses","M","1355 BC","1235 BC","Egypt","Mt. Nebo"
2109,"mother","F",,,,
2110,"mother","F",,,,
2111,"mother","F",,,,
2112,"mother","F",,,,
2113,"Moza","M",,,,
2114,"Moza","M",,,,
2115,"Shupham","M",,,,
2116,"Mushi","M",,,,
2117,"Naam","M",,,,
2118,"Naamah","F",,,,
2119,"Naamah","F",,,"Jerusalem",
2120,"Nohah","M",,,,
2121,"Naaman","M",,,,
2122,"Naaman","M",,,,
2123,"Naaman","M",,,,
2124,"Naarah","F",,,,
2125,"Naarai","M",,,,
2126,"Nabal","M",,,,
2127,"Naboth","F",,,,
2128,"Nadab","M",,,,
2129,"Nadab","M",,,,
2130,"Nadab","M",,,,
2131,"Nadab","M",,,,
2132,"Nagge","M",,,,
2133,"Naham","M",,,,
2134,"Nahamani","M",,,,
2135,"Naharai","M",,,,
2136,"Nahash","M",,,,
2137,"Nahash","M",,,,
2138,"Nahash","M",,,,
2139,"Nahash","M",,,,
2140,"Nahath","M",,,,
2141,"Nahbi","M",,,,
2142,"Nahor","M","2094 BC","1946 BC",,
2143,"Nahor","M","Bef 1995 BC",,,
2144,"Nahshon","M",,,,
2145,"Nahum","M",,,,
2146,"Nahath","M",,,,
2147,"Naomi","F",,,,
2148,"Naphish","M",,,,
2149,"Naphtali","M","Abt 1772 BC",,,
2150,"Naphtuhim","M",,,,
2151,"Narcissus","M",,,,
2152,"Nathan","M",,,"Jerusalem",
2153,"Nathan","M",,,,
2154,"Nathan","M",,,,
2155,"Nathan","M",,,,
2156,"Nathan","M",,,,
2157,"Nathan","M",,,,
2158,"Nathanael","M",,,,
2159,"Nathan-melech","M",,,,
2160,"Naum","M",,,,
2161,"Neariah","M",,,,
2162,"Neariah","M",,,,
2163,"Nebai","M",,,,
2164,"Nebajoth","F",,,,
2165,"Nebat","M",,,,
2166,"Nebo","M",,,,
2167,"Nebuchadnezzar","M",,,,
2168,"Nebushasban","M",,,,
2169,"Nebuzar-adan","M",,,,
2170,"Nedabiah","M",,,,
2171,"Nehemiah","M",,,,
2172,"Nehemiah","M",,,,
2173,"Nehemiah","M",,,,
2174,"Nehushta","F",,,,
2175,"Nekoda","F",,,,
2176,"Nekoda","F",,,,
2177,"Nemuel","M",,,,
2178,"Nepheg","M",,,,
2179,"Nepheg","M",,,"Jerusalem",
2180,"Nephusim","M",,,,
2181,"Ner","M",,,,
2182,"Nereus","M",,,,
2183,"Nergal-sharezer","M",,,,
2185,"Neri","M",,,,
2186,"Neriah","M",,,,
2188,"Nethaneel","M",,,,
2189,"Nethaneel","M",,,,
2190,"Nethaneel","M",,,,
2191,"Nethaneel","M",,,,
2192,"Nethaneel","M",,,,
2193,"Nethaneel","M",,,,
2194,"Nethaneel","M",,,,
2195,"Nethaneel","M",,,,
2196,"Nethaneel","M",,,,
2197,"Nethaneel","M",,,,
2198,"Nethaniah","M",,,,
2199,"Nethaniah","M",,,,
2200,"Nethaniah","M",,,,
2201,"Nethaniah","M",,,,
2202,"Neziah","M",,,,
2203,"Nicanor","M",,,,
2204,"Nicodemus","M",,,,
2205,"Nicolas","M",,,,
2206,"Nimrod","M",,,,
2207,"Nimshi","M",,,,
2208,"Noadiah","M",,,,
2209,"Noadiah","F",,,,
2210,"Noah","F","2885 BC","1935 BC",,
2211,"Noah","F",,,,
2212,"Nobah","M",,,,
2213,"Nogah","M",,,"Jerusalem",
2214,"Nun","M",,,,
2215,"Obadiah","M",,,,
2216,"Obadiah","M",,,,
2217,"Obadiah","M",,,,
2218,"Obadiah","M",,,,
2219,"Obadiah","M",,,,
2220,"Obadiah","M",,,,
2221,"Obadiah","M",,,,
2222,"Obadiah","M",,,,
2223,"Obadiah","M",,,,
2224,"Obadiah","M",,,,
2225,"Obadiah","M",,,,
2226,"Obadiah","M",,,,
2227,"Ebal","M",,,,
2228,"Obed","M",,,,
2229,"Obed","M",,,,
2230,"Obed","M",,,,
2231,"Obed","M",,,,
2232,"Obed","M",,,,
2233,"Shimei","M",,,,
2234,"Obil","M",,,,
2235,"Ocran","M",,,,
2236,"Oded","M",,,,
2237,"Oded","M",,,,
2238,"Og","M",,,,
2239,"Ohad","M",,,,
2240,"Ohel","M",,,,
2241,"Olympas","M",,,,
2242,"Omar","M",,,,
2243,"Omri","M",,,,
2244,"Omri","M",,,,
2245,"Omri","M",,,,
2246,"Omri","M",,,,
2247,"On","M",,,,
2248,"Onam","M",,,,
2249,"Onam","M",,,,
2250,"Onan","M",,,,
2251,"Onesimus","M",,,,
2252,"Onesiphorus","M",,,,
2253,"Ophir","M",,,,
2254,"Ophrah","M",,,,
2255,"Oreb","M",,,,
2256,"Oren","M",,,,
2257,"Orpah","F",,,"Moab",
2258,"Othni","M",,,,
2259,"Othniel","M",,,,
2260,"Ozem","M",,,,
2261,"Ozem","M",,,,
2262,"Paarai","M",,,,
2263,"Padon","M",,,,
2264,"Pagiel","M",,,,
2265,"Pahath-moab","M",,,,
2266,"Pahath-moab","M",,,,
2267,"Pahath-moab","M",,,,
2268,"Palal","M",,,,
2269,"Palti","M",,,,
2270,"Paltiel","M",,,,
2271,"Parmashta","M",,,,
2272,"Parmenas","M",,,,
2273,"Parnach","M",,,,
2274,"Parosh","M",,,,
2275,"Parosh","M",,,,
2276,"Parosh","M",,,,
2277,"Parshandatha","M",,,,
2278,"Paruah","M",,,,
2279,"Pasach","M",,,,
2280,"Paseah","M",,,,
2281,"Phaseah","M",,,,
2282,"Paseah","M",,,,
2283,"Pashur","M",,,,
2284,"Pashur","M",,,,
2285,"Pashur","M",,,,
2286,"Pashur","M",,,,
2287,"Pashur","M",,,,
2288,"Pathrusim","M",,,,
2289,"Patrobas","M",,,,
2290,"Pedahel","M",,,,
2291,"Pedahzur","M",,,,
2292,"Pedaiah","M",,,,
2293,"Pedaiah","M",,,,
2294,"Pedaiah","M",,,,
2295,"Pedaiah","M",,,,
2296,"Pedaiah","M",,,,
2297,"Pedaiah","M",,,,
2298,"Pedaiah","M",,,,
2299,"Pekah","M",,,,
2300,"Pekahiah","M",,,,
2301,"Pelaiah","M",,,,
2302,"Pelaiah","M",,,,
2303,"Pelaliah","M",,,,
2304,"Pelatiah","M",,,,
2305,"Pelatiah","M",,,,
2306,"Pelatiah","M",,,,
2307,"Pelatiah","M",,,,
2308,"Peleg","M","2185 BC","1940 BC",,
2309,"Pelet","M",,,,
2310,"Pelet","M",,,,
2311,"Peleth","M",,,,
2312,"Peleth","M",,,,
2313,"Peninnah","F",,,,
2314,"Penuel","M",,,,
2315,"Penuel","M",,,,
2316,"Peresh","M",,,,
2317,"Persis","F",,,,
2318,"Perida","M",,,,
2319,"Pethahiah","M",,,,
2320,"Pethahiah","M",,,,
2321,"Pethahiah","M",,,,
2322,"Pethahiah","M",,,,
2323,"Pethuel","M",,,,
2324,"Peulthai","M",,,,
2325,"Pallu","M",,,,
2326,"Phaltiel","M",,,,
2327,"Phanuel","F",,,,
2328,"Pharaoh","M",,,,
2329,"Pharaoh","M",,,,
2330,"Pharaoh","M",,,,
2331,"Pharaoh","M",,,,
2332,"Pharaoh","M",,,,
2333,"Pharaoh","M",,,,
2334,"Pharaoh","M",,,,
2335,"Pharaoh","M",,,,
2336,"Pharaoh","M",,,,
2337,"Pharaoh-nechoh","M",,,,
2338,"Pharez","M",,,,
2339,"Pharosh","M",,,,
2340,"Phebe","F",,,,
2341,"Phichol","M",,,,
2342,"Philemon","M",,,,
2343,"Philetus","M",,,,
2344,"Philip","M",,,,
2345,"Philip's","M",,,,
2346,"Philip","M",,,,
2347,"Philip","M",,,,
2348,"Philologus","M",,,,
2349,"Phinehas","M",,,,
2350,"Phinehas","M",,,,
2351,"Phinehas","M",,,,
2352,"Phlegon","M",,,,
2353,"Phurah","M",,,,
2354,"Phut","M",,,,
2355,"Puah","M",,,,
2356,"Phygellus","M",,,,
2357,"Pildash","M",,,,
2358,"Pileha","M",,,,
2359,"Piltai","M",,,,
2360,"Pinon","M",,,,
2361,"Piram","M",,,,
2362,"Pispah","M",,,,
2363,"Pithon","M",,,,
2364,"Pochereth","M",,,,
2365,"Pilate","M",,,,
2366,"Poratha","M",,,,
2367,"Festus","M",,,,
2368,"Potiphar","M",,,,
2369,"Poti-pherah","M",,,,
2370,"Priscilla","F",,,,
2371,"Prochorus","M",,,,
2372,"Puah","M",,,,
2373,"Puah","M",,,,
2374,"Publius","M",,,,
2375,"Pudens","M",,,,
2376,"Tilgath-pilneser","M",,,,
2377,"Putiel","M",,,,
2378,"Quartus","M",,,,
2379,"queen","F",,,,
2380,"Raamah","M",,,,
2381,"Rab-mag","M",,,,
2382,"Rabsaris","M",,,,
2383,"Rab-saris","M",,,,
2384,"Rabshakeh","M",,,,
2385,"Rachab","F",,,,
2386,"Rachel","F",,,,"On the way to Bethlehem (Ephrath)"
2387,"Raddai","M",,,,
2388,"Rahab","F",,,,
2389,"Raham","M",,,,
2390,"Rakem","M",,,,
2391,"Ram","M",,,,
2392,"Ram","M",,,,
2393,"Ram","M",,,,
2394,"Ramiah","M",,,,
2395,"Ramoth","M",,,,
2396,"Rephaiah","M",,,,
2397,"Raphu","M",,,,
2398,"Reaia","M",,,,
2399,"Reaiah","M",,,,
2400,"Reba","M",,,,
2401,"Rebekah","F","1875 BC",,,
2402,"Rechab","M",,,,
2403,"Rechab","M",,,,
2404,"Rechab","M",,,,
2405,"Rechah","M",,,,
2406,"Reelaiah","M",,,,
2407,"Regem","M",,,,
2408,"Regem-melech","M",,,,
2409,"Rehabiah","M",,,,
2410,"Rehob","M",,,,
2411,"Rehob","M",,,,
2412,"Rehoboam","M","0966 BC","0910 BC","Jerusalem","Jerusalem"
2413,"Rehum","M",,,,
2414,"Rehum","M",,,,
2415,"Rehum","M",,,,
2416,"Rehum","M",,,,
2417,"Rei","M",,,,
2418,"Rekem","M",,,,
2419,"Rekem","M",,,,
2420,"Remaliah","M",,,,
2421,"Rephael","M",,,,
2422,"Rephah","M",,,,
2423,"Rephaiah","M",,,,
2424,"Rephaiah","M",,,,
2425,"Rephaiah","M",,,,
2426,"Rephaiah","M",,,,
2427,"Resheph","M",,,,
2428,"Reu","M","2156 BC","1917 BC",,
2429,"Reuben","M","1777 BC",,,
2430,"Reuel","M",,,,
2431,"Jethro","M",,,,
2432,"Reuel","M",,,,
2433,"Reumah","F",,,,
2434,"Rezia","M",,,,
2435,"Rezin","M",,,,
2436,"Rezin","M",,,,
2437,"Rezon","M",,,,
2438,"Rhesa","M",,,,
2439,"Rhoda","F",,,,
2440,"Ribai","M",,,,
2441,"Rimmon","M",,,,
2442,"Rinnah","M",,,,
2443,"Riphath","M",,,,
2444,"Rizpah","F",,,,
2445,"Rohgah","M",,,,
2446,"Romamti-ezer","M",,,,
2447,"Rapha","M",,,,
2448,"Rufus","M",,,,
2449,"Rufus","M",,,,
2450,"Ruth","F","Bef 1115 BC",,"Moab",
2451,"Sabtah","M",,,,
2452,"Sabtecha","M",,,,
2453,"Sacar","M",,,,
2454,"Sadoc","M",,,,
2455,"Salah","M","2250 BC","1817 BC",,
2456,"Shealtiel","M",,,,
2457,"Salathiel","M",,,,
2458,"Sallai","M",,,,
2459,"Sallu","M",,,,
2460,"Sallu","M",,,,
2461,"Sallu","M",,,,
2462,"Salma","M",,,,
2463,"Salmon","M",,,,
2464,"Salome","F",,,,
2465,"Salu","M",,,,
2466,"Samgar-nebo","M",,,,
2467,"Samlah","M",,,,
2468,"Samson","M","1090 BC",,,
2469,"Samuel","M","1086 BC","1006 BC",,
2470,"Sanballat","M",,,,
2471,"Sippai","M",,,,
2472,"Sapphira","F",,,,
2473,"Sarah","F","1985 BC","1858 BC",,
2474,"Saraph","M",,,,
2475,"Sarsechim","M",,,,
2476,"Satan","M",,,,
2477,"Shaul","M",,,,
2478,"Saul","M","1054 BC","1004 BC",,"Mt. Gilboa"
2479,"Paul","M",,,,
2480,"Sceva","M",,,,
2481,"Seba","M",,,,
2482,"Secundus","M",,,,
2483,"Segub","M",,,,
2484,"Segub","M",,,,
2485,"Seir","M",,,,
2486,"Seled","M",,,,
2487,"Semachiah","M",,,,
2488,"Semei","M",,,,
2489,"Sennacherib","M",,,,
2490,"Senuah","M",,,,
2491,"Seorim","M",,,,
2492,"Serah","F",,,,
2493,"Shavsha","M",,,,
2494,"Seraiah","M",,,,
2495,"Seraiah","M",,,,
2496,"Seraiah","M",,,,
2497,"Seraiah","M",,,,
2498,"Seraiah","M",,,,
2499,"Seraiah","M",,,,
2500,"Seraiah","M",,,,
2501,"Sered","M",,,,
2502,"Paulus","M",,,,
2503,"Serug","M","2124 BC",,,
2504,"Seth","M","3811 BC","2899 BC","Eden",
2505,"Sethur","M",,,,
2506,"Shaaph","M",,,,
2507,"Shaaph","M",,,,
2508,"Shaashgaz","M",,,,
2509,"Shabbethai","M",,,,
2510,"Shabbethai","M",,,,
2511,"Shabbethai","M",,,,
2512,"Shachia","M",,,,
2513,"Shaharaim","M",,,,
2514,"Shallum","M",,,,
2515,"Shallum","M",,,,
2516,"Jehoahaz","M",,,"Jerusalem",
2517,"Shallum","M",,,,
2518,"Shallum","M",,,,
2519,"Shallum","M",,,,
2520,"Shallum","M",,,,
2521,"Shallum","M",,,,
2522,"Shallum","M",,,,
2523,"Shallum","M",,,,
2524,"Shallum","M",,,,
2525,"Shallum","M",,,,
2526,"Shallum","M",,,,
2527,"Shallun","M",,,,
2528,"Shalmai","M",,,,
2529,"Shalmaneser","M",,,,
2530,"Shama","M",,,,
2531,"Shamariah","M",,,"Jerusalem",
2532,"Shamed","M",,,,
2533,"Shamer","M",,,,
2534,"Shamgar","M",,,,
2535,"Shamhuth","M",,,,
2536,"Shamir","M",,,,
2537,"Shamma","M",,,,
2538,"Shammah","M",,,,
2539,"Shammah","M",,,,
2540,"Shammah","M",,,,
2541,"Shage","M",,,,
2542,"Shammai","M",,,,
2543,"Shammai","M",,,,
2544,"Shammai","M",,,,
2545,"Shammua","M",,,,
2546,"Shammua","M",,,,
2547,"Shammua","M",,,"Jerusalem",
2548,"Shamsherai","M",,,,
2549,"Shapham","M",,,,
2550,"Shaphan","M",,,,
2551,"Shaphan","M",,,,
2552,"Shaphat","M",,,,
2553,"Shaphat","M",,,,
2554,"Shaphat","M",,,,
2555,"Shaphat","M",,,,
2556,"Shaphat","M",,,,
2557,"Sharai","M",,,,
2558,"Sharar","M",,,,
2559,"Sharezer","M",,,,
2560,"Shashai","M",,,,
2561,"Shashak","M",,,,
2562,"Shaul","M",,,,
2563,"Shaul","M",,,,
2564,"Sheal","M",,,,
2565,"Sheariah","M",,,,
2566,"Shear-jashub","M",,,,
2567,"Sheba","M",,,,
2568,"Sheba","M",,,,
2569,"Sheba","M",,,,
2570,"Sheba","M",,"0975 BC",,"Abel of Beth-maacah"
2571,"Sheba","M",,,,
2572,"Shebaniah","M",,,,
2573,"Shebaniah","M",,,,
2574,"Shebaniah","M",,,,
2575,"Shebaniah","M",,,,
2576,"Sheber","M",,,,
2577,"Shebna","M",,,,
2578,"Shebna","M",,,,
2579,"Shubael","M",,,,
2580,"Shubael","M",,,,
2581,"Shecaniah","M",,,,
2582,"Shecaniah","M",,,,
2583,"Shechaniah","M",,,,
2584,"Shechaniah","M",,,,
2585,"Shechaniah","M",,,,
2586,"Shechaniah","M",,,,
2587,"Shechaniah","M",,,,
2588,"Shechem","M",,,,
2589,"Shechem","M",,,,
2590,"Shechem","M",,,,
2591,"Shedeur","M",,,,
2592,"Shehariah","M",,,,
2593,"Shelah","M",,,"Chezi",
2594,"Shelemiah","M",,,,
2595,"Shelemiah","M",,,,
2596,"Shelemiah","M",,,,
2597,"Shelemiah","M",,,,
2598,"Shelemiah","M",,,,
2599,"Shelemiah","M",,,,
2600,"Shelemiah","M",,,,
2601,"Shelemiah","M",,,,
2602,"Sheleph","M",,,,
2603,"Shelesh","M",,,,
2604,"Shelomi","M",,,,
2605,"Shelomith","F",,,,
2606,"Shelomith","F",,,,
2607,"Shelomith","F",,,,
2608,"Shelomoth","M",,,,
2609,"Shelomith","F",,,,
2610,"Shelomith","F",,,"Jerusalem",
2611,"Shelomith","F",,,,
2612,"Shelumiel","M",,,,
2613,"Shem","M","2385 BC","1785 BC",,
2614,"Shema","M",,,,
2615,"Shema","M",,,,
2616,"Shema","M",,,,
2617,"Shema","M",,,,
2618,"Shemaah","M",,,,
2619,"Shemaiah","M",,,,
2620,"Shemaiah","M",,,,
2621,"Shemaiah","M",,,,
2622,"Shemaiah","M",,,,
2623,"Shemaiah","M",,,,
2624,"Shemaiah","M",,,,
2625,"Shemaiah","M",,,,
2626,"Shemaiah","M",,,,
2627,"Shemaiah","M",,,,
2628,"Shemaiah","M",,,,
2629,"Shemaiah","M",,,,
2630,"Shemaiah","M",,,,
2631,"Shemaiah","M",,,,
2632,"Shemaiah","M",,,,
2633,"Shemaiah","M",,,,
2634,"Shemaiah","M",,,,
2635,"Shemaiah","M",,,,
2636,"Shemaiah","M",,,,
2637,"Shemaiah","M",,,,
2638,"Shemaiah","M",,,,
2639,"Shemaiah","M",,,,
2640,"Shemaiah","M",,,,
2641,"Shemaiah","M",,,,
2642,"Shemaiah","M",,,,
2643,"Shemaiah","M",,,,
2644,"Shemaiah","M",,,,
2645,"Shemariah","M",,,,
2646,"Shemariah","M",,,,
2647,"Shemariah","M",,,,
2648,"Shemeber","M",,,,
2649,"Shemer","M",,,,
2650,"Shemida","M",,,,
2651,"Shemiramoth","M",,,,
2652,"Shemiramoth","M",,,,
2653,"Shemuel","M",,,,
2654,"Shemuel","M",,,,
2655,"Shenazar","M",,,,
2656,"Shephathiah","M",,,,
2657,"Shephatiah","M",,,"Hebron",
2658,"Shephatiah","M",,,,
2659,"Shephatiah","M",,,,
2660,"Shephatiah","M",,"0846 BC","Jerusalem","Jerusalem"
2661,"Shephatiah","M",,,,
2662,"Shephatiah","M",,,,
2663,"Shephatiah","M",,,,
2664,"Shephatiah","M",,,,
2665,"Shepho","M",,,,
2666,"Sherah","F",,,,
2667,"Sherebiah","M",,,,
2668,"Sherebiah","M",,,,
2669,"Sheresh","M",,,,
2670,"Sherezer","M",,,,
